gn_id,gn_gnc,gn_gnname,gn_mbile,gn_email,gn_dvcode,gn_version,gn_is_deleted,gn_created_at,gn_updated_at,gn_created_by,gn_updated_by,gn_version_number
7377,4-2-12-005,වංකාලෛ උතුර / Vankalai North / வங்காலை வடக்கு,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7378,4-2-12-010,වංකාලෛ බටහිර / Vankalai West / வங்காலை மேற்கு,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7379,4-2-12-015,වංකාලෛ නැගෙනහිර / Vankalai East / வங்காலை கிழக்கு,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7380,4-2-12-020,තෝමස්පුරි / Thomaspuri / தோமஸ்புரி,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7381,4-2-12-025,නරුවිලික්කුලම් / Naruvilikkulam / நறுவிலிக்குளம்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7382,4-2-12-030,වඤ්චියන්කුලම් / Vanchiyankulam / வஞ்சியன்குளம்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7383,4-2-12-035,ඉලහඩිපීඩිඩී / Ilahadipiddy / இலகடிப்பிட்டி,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7384,4-2-12-040,ඉලන්තෛමෝඩිඩෛ / Ilanthaimoddai / இலந்தைமோட்டை,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7385,4-2-12-045,පෙරිය කඩ්ඩෛක්කාඩු / Periyakkaddaikadu / பெரிய கட்டைக்காடு,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7386,4-2-12-050,ආත්තික්කුලී / Aththikuly / அத்திக்குழிளி,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7387,4-2-12-055,කඤ්චීතාල්වු / Kanchchiththalvu / கஞ்சியன்தாழ்வு,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7388,4-2-12-060,සෙම්මණ්තීවු / Chemmantivu / செம்மண்தீவு,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7389,4-2-12-065,මුරුංගන් / Murunkan / முருங்கன்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7390,4-2-12-070,වෙඩ්ඩීයාර්මකන් කඩ්ඩෛයඩම්පන් / Cheddiarmagan Kaddaidampan / செட்டியார்மகன் கட்டையடம்பன்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7391,4-2-12-075,ඉරඩ්ඩෛක් කුලම් / Iraddaikulam / இரட்டைக்குளம்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7392,4-2-12-080,සුණ්ඩීක්කුලී / Chundikuly / சுண்டிக்குளி,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7393,4-2-12-085,පුත්තිරර්කණ්ඩාන් / Puthirarkandan / புத்திரகண்டல்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7394,4-2-12-090,රසුල් පුදුවෙලි / Razool Puthuvely / ரசூல் புதுவெளி,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7395,4-2-12-095,නානාඩාන් / Nanaddan / நாணட்டான்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7396,4-2-12-100,උමනගරි / Umanagiri / உமநகரி,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7397,4-2-12-105,අචීචන්කුලම් / Achchankulam / அச்சங்குளம்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7398,4-2-12-110,මෝඩ්ඩක්කඩෛ / Moddaikadai / மோட்டக்கடை,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7399,4-2-12-115,ඉරාසරමඩු / Rasamadhu / இராசமடு,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7400,4-2-12-120,පල්ලන්කෝඩ්ඩෛ / Pallankoddai / பள்ளங்கோட்டை,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7401,4-2-12-125,වාල්කෛපෙට්ටාන් කණ්ඩල් / Valkaipettankandal / வாழ்கைபெற்றான் கண்டல்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7402,4-2-12-130,පොන්තීවුකණ්ඩල් / Pontheevukandal / பொன்தீவுகண்டல்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7403,4-2-12-135,කලිමෝඩ්ඩෛ පුලියන්කුලම් / Kalimoddai Puliyankulam / களிமோட்டை புலியங்குளம்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7404,4-2-12-140,පරිහාරිකණඩල් / Pariharikandal / பரிகாரிகண்டல்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7405,4-2-12-145,සිරුක්කණ්ඩල් / Sirukkandal / சிறுகண்டல்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7406,4-2-12-150,කට්කිඩන්තකුලම් / Katkidanthakulam / கற்கிடந்த குளம்,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7407,4-2-12-155,ඉසෛමාලෛත්තාල්වු / Isamalaithalvu / இசைமாலைத்தாழ்வு,,,DS0150,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7408,4-2-15-005,අරිප්පු බටහිර / Arippu West / அரிப்பு மேற்கு,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7409,4-2-15-010,අරිප්පු නැගෙනහිර / Arippu East / அரிப்பு கிழக்கு,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7410,4-2-15-015,මේත්තන්වෙලී / Methanvely / மெத்தன்வெளி,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7411,4-2-15-020,පූනොච්චීකුලම් / Poonochikulam / பூ நொச்சிகுளம்,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7412,4-2-15-025,පණ්ඩාරවේලී / Pandaravely / பண்டாரவெளி,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7413,4-2-15-030,සින්න පුල්ලච්චි පොට්කේණි / Sinna Pullachchi Potkerny / சின்னபுள்ளச்சி பொற்கேணி,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7414,4-2-15-035,පෙරිය පුල්ලච්චි පොට්කේණි / Periya Pullachchi  Potkerny / பெரிய புள்ளாசி பொற்கேணி,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7415,4-2-15-040,වෙප්පන්කුලම් / Veppankulam / வேப்பங்குளம்,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7417,4-2-15-050,අහත්තිමුරිප්පු / Ahathymurippu / அகத்திமுறிப்பு,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7418,4-2-15-055,පුදුවෙලී / Puthuvely / புதுவேளி,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7419,4-2-15-060,සවේරියාර්පුරම් / Saveriyarpuram / சவேரியார்புரம்,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7420,4-2-15-065,සිලාවත්තුරෛ / Chilavathurai / சிலாவத்துறை,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7421,4-2-15-070,කූලාන්කුලම් / Koolankulam / கொல்லன்குளம்,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7422,4-2-15-075,කොණ්ඩච්චි / Kondachchi / கொண்டச்சி,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7423,4-2-15-080,කොක්කුපඩෛයාන් / Kokkupadayan / கொக்குபடையான்,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7424,4-2-15-085,පාලෛ කුලි / Palaikuly / பாலைக்குழி,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7425,4-2-15-090,කරඩීක්කුලි / Karadikkuly / கரடிக்குளி,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7426,4-2-15-095,මුල්ලිකුලම් / Mullikulam / முள்ளிக்குளம்,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7427,4-2-15-100,මරිච්චුක්කට්ටි / Marichchukaddy / மருச்சுககட்டி,,,DS0151,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7428,4-3-03-005,උන්ජල්කට්ටි / Unchalkaddy / ஊஞ்சல்கட்டி,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7429,4-3-03-010,විඩියයිතකල්ලු / Vedivaithakallu / வெடிவைத்தகல்லு,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7430,4-3-03-015,මරුතොඩෛ / Maruthodai / மருதோடை,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7431,4-3-03-020,පට්ටිකුඩිඉරුප්පු / Paddikudiyiruppu / பட்டிக்குடியிருப்பு,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7432,4-3-03-025,කත්කුලමී / Katkulam / கற்குளம்,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7433,4-3-03-030,නෙඩුනකෙර්නි දකුණ / Nedunkerny South / நெடுங்கேணி தெற்கு,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7434,4-3-03-035,නෙදුන්කෙර්නි උතුර / Nedunkerny North / நெடுங்கேணி வடக்கு,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7435,4-3-03-040,ඔලුමඩු / Olumadu / ஒலுமடு,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7436,4-3-03-045,මාමඩු / Mamadu / மாமடு,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7437,4-3-03-050,කුලවිසුද්දන් / Kulavisuddan / குலவிசுட்டான்,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7438,4-3-03-055,මාරයිලුපයි / Maraillupai / மரஇல்லுபாய்,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7439,4-3-03-060,පරන්තන් / Paranthan / பரந்தன்,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7440,4-3-03-065,අනර්ද පුලියන්කුලම් / Anantha Puliyakulam / ஆனந்த புலியங்குளம்,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7441,4-3-03-070,සින්නාඩම්පන් / Sinnadampan / சின்னடம்பம்,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7442,4-3-03-075,නයිනමඩු / Nainamadu / நைனமடு,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7443,4-3-03-080,පුලියන්කුලමී දකුණ / Puliyankulam South / புலியங்குளம் தெற்கு,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7444,4-3-03-085,පුලියන්කුලමී උතුර / Puliyankulam North / புலியங்குளம் வடக்கு,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7445,4-3-03-090,කනකරායන්කුලමී දකුණ / Kanakarayankulam South / கணகராயன்குளம் தெற்கு,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7446,4-3-03-095,කනකරායන්කුලමී උතුර / Kanakarayankulam North / கணகராயன்குளம் வடக்கு,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7447,4-3-03-100,මාන්නකුලමී / Mannakulam / மண்னகுளம்,,,DS0152,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7448,4-3-06-005,පෙරියඋළුක්කුලම / Periya Ulukkulama / பெரியஉலுக்குளம்,,,DS0153,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7449,4-3-06-010,පූමඩුව / Poomaduwa / பூமடுவ,,,DS0153,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7450,4-3-06-015,රංකෙත්ගම / Rankethgama / றங்கேத்கம,,,DS0153,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7451,4-3-06-020,මරදම්මඩුව / Maruthammaduwa / மறதம்மடுவ,,,DS0153,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
7452,4-3-06-025,යාය 7 / Track 7 / றக் 7,,,DS0153,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
